NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1994_08_20_a204_seg3_s2;11;;;x;;;;;;;;;;;;;;;ambiguous;;;;;STIM ambiguous?;
NZZ_1994_08_20_a204_seg5_s3;3;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_12_17_a25_seg5_s6;24;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1994_01_15_a128_seg5_s81;22;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1994_01_22_a94_seg3_s15;20;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_07_11_a81_seg3_s7;77;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_06_14_a85_seg7_s2;5;;;;;;;;x;;;;;;;;;;;;;x;;;Volk
NZZ_1994_06_15_a163_seg3_s22;2;;;;x;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1994_06_25_a118_seg6_s1;28;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_05_03_a5_seg2_s19;17;;;;;;;x;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1994_05_04_a120_seg5_s1;11;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1994_05_07_a208_seg7_s182;7;;;;;;;;x;;;;;;;;;;;bei;;;;;
NZZ_1994_03_15_a124_seg2_s6;35;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental;
NZZ_1994_11_29_a116_seg8_s3;11;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_10_04_a25_seg10_s7;8;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1994_09_29_a41_seg9_s2;26;;;;;x;;;;;;;;;;;;;;;;;result_PP;;zu Tode seems to work merely as an intensifier here
NZZ_1995_04_26_a164_seg18_s2;34;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1995_08_29_a94_seg3_s12;27;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1995_12_09_a196_seg10_s11;12;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1995_12_21_a87_seg22_s8;38;;;x;;;;;;;;;;;;;;;anim;;x;;;instrumental;Mehrheit
NZZ_1995_12_23_a145_seg5_s11;14;;;;;;;;x;;;;;;;;;;;;;;ambiguous;transitive refl possible;
NZZ_1995_01_26_a219_seg3_s5;42;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_07_08_a200_seg3_s22;30;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_07_10_a100_seg3_s8;10;;;x;;;;;;;;;;;;;;;anim;mit;;;pronominal_adverb;instrumental;
NZZ_1995_06_30_a189_seg8_s2;40;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_05_06_a113_seg3_s40;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_05_06_a120_seg18_s5;3;;;;;;;;x;;;;;;;;;;;;;;ambiguous;transitive refl possible (though way less salient);wenn
NZZ_1995_11_10_a201_seg5_s11;20;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_11_21_a106_seg6_s5;14;;;;;;;;x;;;;;;;;;;;;;;;wenn;
NZZ_1995_11_28_a160_seg3_s6;41;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1995_10_09_a90_seg3_s1;15;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1995_09_13_a3_seg4_s4;23;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;;country EXP
NZZ_1996_08_08_a99_seg6_s9;3;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_08_26_a84_seg3_s21;24;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_12_14_a18_seg1_s14;32;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;Öffentlichkeit
NZZ_1996_02_20_a102_seg6_s5;66;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_06_08_a228_seg11_s11;5;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_05_11_a225_seg9_s20;20;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1996_05_11_a226_seg5_s1;15;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1996_03_18_a101_seg5_s3;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_11_18_a114_seg3_s20;8;;;;;;;;x;;;;;;;;;;;;;x;non-phoric_es;;
NZZ_1996_11_29_a192_seg14_s11;45;;;x;;;;;;;;;;;;;;;anim_proxy;mit;;;;instrumental?;
NZZ_1996_10_03_a171_seg3_s27;11;;;;;;;;x;;;;;;;;;;;vor;;;pronominal_adverb;;Kern
NZZ_1996_10_12_a15_seg8_s12;21;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_09_23_a85_seg3_s9;9;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_04_05_a210_seg2_s18;20;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_08_09_a113_seg7_s13;4;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1997_12_19_a141_seg3_s10;16;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1997_01_29_a187_seg6_s9;10;x;;;;;;;;;;;;;;;;;;;;;duplicate;;near duplicate
NZZ_1997_07_05_a236_seg3_s7;4;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_06_26_a164_seg3_s4;21;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_05_27_a5_seg5_s1;2;;;x;;;;;;;;;;;;;;;inanim;;;;headline, ellipsis;;
NZZ_1997_10_01_a112_seg6_s4;16;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1997_10_14_a181_seg7_s9;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_10_24_a19_seg19_s9;11;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1997_10_29_a130_seg3_s12;45;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1997_09_03_a125_seg2_s3;2;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1997_09_13_a41_seg13_s4;43;;;;;;;;x;;;;;;;;;;;;;;;;interesting event structure
NZZ_1997_09_22_a114_seg3_s1;17;;;;;;;;x;;;;;;;;;;;;;;result_PP;;zu Tode probably merely an intensifier
NZZ_1997_08_30_a115_seg8_s5;25;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental;
NZZ_1998_04_08_a29_seg12_s1;6;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_01_24_a84_seg13_s6;14;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1998_06_25_a222_seg3_s4;3;;;;;;;;x;;;;;;;;;;;vor;;;;;
NZZ_1998_05_09_a142_seg6_s4;43;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1998_05_23_a237_seg5_s98;2;;;x;;;;;;;;;;;;;;;inanim;;;;ambiguous;;
NZZ_1998_05_27_a53_seg6_s27;5;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_10_28_a147_seg3_s25;13;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_09_19_a228_seg10_s5;16;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_09_29_a83_seg12_s3;14;;;;;;;;x;;;;;;;;;;;vor;;;EXP_anim_proxy;;Führung
NZZ_1999_08_05_a42_seg8_s2;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;Bevölkerung
NZZ_1999_12_30_a24_seg10_s11;7;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_02_12_a168_seg3_s14;17;;;;;;x;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1999_02_15_a129_seg11_s3;11;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1999_02_18_a41_seg3_s5;15;;;x;;;;;;;;;;;;;;;inanim;;;;ambiguous;;
NZZ_1999_07_16_a204_seg3_s14;25;;;x;;;;;;;;;;;;;;;inanim;wegen;;;;;
NZZ_1999_06_05_a61_seg16_s4;2;;;;;;;;x;;;;;;;;;;;;;;;wenn?;wenn
NZZ_1999_06_05_a232_seg3_s2;4;;;;;;;;x;;;;;;;;;;;;;;;poetry?;
NZZ_1999_06_12_a61_seg17_s7;20;;;x;;;;;;;;;;;;;;;inanim;;;;;;Volk
NZZ_1999_06_16_a71_seg5_s7;8;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1999_05_29_a217_seg3_s17;41;;;;;;;;x;;;;;;;;;;;;;;EXP_anim_proxy;;probably the racing division of Ferrari
NZZ_1999_03_01_a63_seg6_s14;22;;;;;;;;x;;;;;;;;;;;um;;;;;
NZZ_1999_03_06_a199_seg8_s4;28;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1999_10_12_a166_seg3_s8;2;;;x;;;;;;;;;;;;;;;propositional;;;;;;es + wenn
NZZ_1999_10_20_a130_seg7_s7;8;;;;;;;;x;;;;;;;;;;;vor;;;;;
