NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1995_02_11_a117_seg3_s7;9;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1995_02_13_a94_seg3_s11;39;;;;;;;;x;;;;;;;;;;;über;;;;;über und mit (commitative?)
NZZ_1995_02_25_a213_seg2_s2;34;;;;;;;;x;;;;;;;;;;;;;;title, result_PP, idiomatic;;zu Tode
NZZ_1995_03_15_a62_seg3_s22;6;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1995_03_25_a131_seg2_s9;10;;;;;;;;x;;;;;;;;;;;ob;;;;;
NZZ_1995_03_30_a114_seg3_s11;44;;;;;;;;x;;;;;;;;;;;;;;result_PP, idiomatic;;zu Tode
NZZ_1995_04_01_a183_seg3_s20;15;x;;;;;;;;;;;;;;;;;;;;;;;
NZZ_1995_04_01_a213_seg4_s22;12;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1995_04_08_a144_seg3_s3;11;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_04_21_a114_seg5_s6;3;;;;;;;;x;;;;;;;;;;;;;;metonymic_EXP;;
NZZ_1995_04_25_a182_seg3_s8;18;;;x;;;;;;;;;;;;;;;inanim;;x;;;;
NZZ_1995_05_04_a182_seg2_s22;25;;;;;;;;x;;;;;;;;;;;;x;;;;adjunct control
NZZ_1995_05_09_a214_seg4_s30;14;;;;;;;;x;;;;;;;;;;;;;;;;generic EXP
NZZ_1995_05_13_a124_seg17_s5;19;;;;;;;;x;;;;;;;;;;;;x;;;;adjunct control
NZZ_1995_05_27_a203_seg3_s10;40;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_05_30_a103_seg3_s9;18;;;;;;;;x;;;;;;;;;;;;;;;;wenn
NZZ_1995_05_31_a17_seg3_s4;33;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_06_19_a113_seg3_s12;12;;;;x;;;;;;;;;;;;;;ambiguous;;;;;;clausal but not propositional?
NZZ_1995_06_19_a113_seg3_s46;4;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_06_28_a110_seg10_s1;21;;;;;;;;x;;;;;;;;;;;;;;;instrumental?;
NZZ_1995_06_28_a110_seg6_s9;24;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_07_04_a157_seg2_s4;15;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;;Publikum, control in nominal context?
NZZ_1995_07_15_a131_seg3_s4;19;;;;;;;;x;;;;;;;;;;;;;;ambiguous;instrumental? transitive refl possible;
NZZ_1995_08_07_a51_seg5_s1;53;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_08_10_a103_seg3_s9;2;;;x;;;;;;;;;;;;;;;inanim;;;;non-phoric_es;;
NZZ_1995_08_11_a58_seg7_s6;30;;;;;;;;x;;;;;;;;;;;;x;;;;control in nominal context
NZZ_1995_08_15_a122_seg6_s3;2;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1995_08_18_a50_seg3_s7;21;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1995_08_21_a25_seg10_s14;8;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_08_26_a111_seg4_s11;2;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1995_09_11_a97_seg62_s11;3;x;;;;;;;;;;;;;;;;;;;;;title, fragment;title?;bare infinitive
NZZ_1995_09_16_a198_seg3_s16;13;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_09_16_a23_seg10_s2;14;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_coordination;;
NZZ_1995_09_21_a193_seg3_s21;25;x;;;;;;;;;;;;;;;;;;;;;title, duplicate;;zu Tode
NZZ_1995_09_23_a191_seg4_s2;26;;;;;;;;x;;;;;;;;;;;;;;;;instrumental?
NZZ_1995_09_28_a128_seg6_s15;2;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_10_05_a139_seg4_s2;21;;;;;;;;;;x;;;;;;;;;;;;ambiguous;;
NZZ_1995_10_10_a232_seg9_s11;22;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_10_21_a102_seg4_s121;12;;;;;;;;x;;;;;;;;;;;;;;;;Gemeinde
NZZ_1995_10_21_a174_seg8_s29;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_10_24_a156_seg5_s14;18;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_10_30_a87_seg7_s11;8;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_10_30_a93_seg7_s3;8;;;;x;;;;;;;;;;;;;;anim;als;;;;;
NZZ_1995_11_10_a143_seg3_s3;23;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_11_15_a112_seg3_s12;59;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1995_11_18_a85_seg7_s2;28;;;;;;;;x;;;;;;;;;;;;x;;;;adjunct control
NZZ_1995_11_20_a119_seg3_s3;3;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_11_30_a111_seg3_s20;18;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_12_07_a118_seg4_s9;11;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1995_12_16_a26_seg11_s9;11;;;;;;;;x;;;;;;;;;;;;;;;instrumental;
NZZ_1995_12_18_a78_seg5_s9;22;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_12_20_a120_seg71_s24;3;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_01_22_a98_seg3_s8;7;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1996_01_25_a128_seg3_s11;23;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_01_26_a220_seg6_s1;21;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_02_20_a107_seg6_s16;6;;;x;;;;;;;;;;;;;;;propositional;;;;;;es + wenn
NZZ_1996_02_26_a164_seg3_s7;9;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_03_02_a131_seg12_s2;56;;;;;;;;x;;;;;;;;;;;;x;;;;adjunct control
NZZ_1996_03_09_a199_seg5_s96;18;;;;;;;;x;;;;;;;;;;;mit;;;ambiguous;;instrumental?
NZZ_1996_03_14_a169_seg3_s30;8;;;;;;;;x;;;;;;;;;;;über;;;;;utterance
NZZ_1996_03_21_a168_seg9_s5;6;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_03_28_a228_seg7_s3;22;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_04_09_a141_seg2_s12;8;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_04_13_a130_seg7_s6;16;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_04_13_a226_seg7_s4;23;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental?;
NZZ_1996_04_13_a47_seg14_s7;2;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_05_06_a121_seg4_s7;32;;;;;;;;x;;;;;;;;;;;über;;;;;Publikum
NZZ_1996_05_10_a64_seg3_s20;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_05_13_a111_seg5_s2;3;;;;x;;;;;;;;;;;;;;anim;mit;;;ambiguous;;instrumental?
NZZ_1996_05_17_a256_seg10_s15;2;;;;;;;;x;;;;;;;;;;;;;;;;Schar
NZZ_1996_05_25_a221_seg2_s9;17;;;;;;;;x;;;;;;;;;;;zu;;;;;
NZZ_1996_05_25_a247_seg9_s7;7;;;;;;;;;;x;;;;;;;;;;;;fragment;;generic EXP
NZZ_1996_06_06_a129_seg3_s17;3;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C;;
NZZ_1996_06_08_a236_seg3_s3;23;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_06_11_a170_seg3_s17;46;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1996_06_11_a181_seg3_s19;41;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_06_13_a120_seg4_s31;41;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_06_14_a152_seg3_s5;21;;;;x;;;;;;;;;;;;;;inanim;mit;x;;;vermögen;inanim control, vermögen
NZZ_1996_06_22_a63_seg7_s2;30;;;;;;;;x;;;;;;;;;;;;x;;;;adjunct control
NZZ_1996_07_08_a129_seg1_s12;8;;;;;;;;x;;;;;;;;;;;;;;;;als
NZZ_1996_07_08_a23_seg12_s4;4;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_07_22_a86_seg7_s8;48;x;;;;;;;;;;;;;;;;;;;;;;;no amüsieren!
NZZ_1996_08_05_a83_seg5_s13;25;;;;;;;;x;;;;;;;;;;;;x;;;;adjunct control?
NZZ_1996_08_06_a3_seg10_s8;34;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_08_09_a120_seg7_s8;15;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_08_13_a137_seg4_s7;25;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1996_08_19_a119_seg3_s39;25;x;;;;;;;;;;;;;;;;;;;;;;?;bare infinitive
NZZ_1996_08_24_a238_seg9_s14;8;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_08_26_a134_seg3_s21;15;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_08_28_a112_seg3_s13;28;;;;;;;;x;;;;;;;;;;;;x;;;;control in nominal context, agentive?
NZZ_1996_09_04_a121_seg4_s4;33;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_09_11_a105_seg7_s9;29;;;;x;;;;;;;;;;;;;;inanim;mit;;;;;
NZZ_1996_09_26_a212_seg3_s10;35;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_10_01_a131_seg3_s18;16;;;;;;;;x;;;;;;;;;;;an;x;;variation;;
NZZ_1996_10_01_a281_seg6_s35;43;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_10_03_a180_seg12_s2;12;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_10_07_a84_seg3_s10;52;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_10_08_a141_seg3_s12;6;;;;;;;;x;;;;;;;;;;;über;;;;PP coordination;
NZZ_1996_10_11_a20_seg7_s12;30;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;generic EXP
NZZ_1996_10_12_a209_seg7_s5;43;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_10_18_a53_seg7_s14;28;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_10_19_a197_seg18_s6;14;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_10_29_a121_seg11_s2;10;;;;x;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_11_01_a51_seg2_s5;26;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_11_02_a196_seg6_s28;4;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_11_05_a115_seg3_s10;5;;;;;;;;x;;;;;;;;;;;;;;;;wenn
NZZ_1996_11_11_a113_seg8_s9;11;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_11_15_a116_seg5_s14;14;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_11_16_a231_seg3_s42;9;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_11_25_a73_seg3_s27;12;;;;;;;;x;;;;;;;;;;;ob;;;;;
NZZ_1996_12_02_a129_seg6_s3;4;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_12_03_a121_seg7_s16;16;;;;;;;;x;;;;;;;;;;;bei;;;;;
NZZ_1996_12_14_a164_seg3_s13;37;;;;;;;;x;;;;;;;;;;;;;;;;Bevölkerung
NZZ_1996_12_27_a91_seg3_s4;16;;;;;;;;x;;;;;;;;;;;;x;;ambiguous;transitive, reciprocal reading theoretically possible (but clearly not intended), interesting example agentivity;
NZZ_1996_12_28_a28_seg1_s55;2;;;;;;;;x;;;;;;;;;;;;;;idiomatic, result_PP;book title reference;zu Tode
NZZ_1996_12_30_a100_seg4_s3;9;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1997_04_02_a122_seg9_s4;2;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1997_04_07_a87_seg3_s2;57;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1997_04_10_a189_seg3_s9;13;;;;;;;;x;;;;;;;;;;;über;;;;;
