NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1996_07_27_a212_seg7_s14;27;;;x;;;;;;;;;;;;;;;inanim;;;;metaphoric_STM;;
NZZ_1996_06_15_a225_seg3_s5;14;;;x;;;;;;;;;;;;;;;inanim;;;;STM_psych_noun;;
NZZ_1996_11_16_a40_seg5_s3;41;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy, psych_ambiguous;polysemous?;
NZZ_1996_11_23_a143_seg19_s2;3;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1996_10_19_a202_seg16_s2;5;;;;x;;;;;;;;;;;;;;ambiguous;;;;;clausal but not propositional;
NZZ_1996_09_26_a136_seg3_s1;20;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1996_09_28_a226_seg3_s38;5;;;;x;;;;;;;;;;;;;;inanim;;;;metaphoric_STM;;
NZZ_1997_04_04_a136_seg7_s24;6;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_08_16_a36_seg7_s6;14;;;x;;;;;;;;;;;;;;;inanim;;;;STM_psych_noun;Ehepaar;
NZZ_1997_08_23_a152_seg23_s4;12;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1997_02_14_a200_seg9_s21;2;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C,psych_ambiguous;polysemous? Problem;
NZZ_1997_02_25_a168_seg2_s31;15;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A,psych_ambiguous;polysemous? Problem;
NZZ_1997_06_14_a2_seg1_s22;12;;;;x;;;;;;;;;;;;;;anim_proxy;;;;EXP-indicating_adjunct, psych_ambiguous;;
NZZ_1997_03_15_a216_seg11_s18;6;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_03_19_a12_seg6_s5;6;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_10_31_a178_seg3_s3;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1997_10_01_a50_seg30_s11;4;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_10_09_a194_seg13_s5;22;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_10_11_a99_seg3_s1;22;;x;;;;;x;;;;;;;;;;;;von;;;psych_ambiguous, EXP_anim_proxy;Psych? Metonymic EXP seems also possible.;
NZZ_1997_10_13_a137_seg3_s19;8;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1997_08_30_a198_seg3_s13;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_01_15_a32_seg6_s12;17;;;x;;;;;;;;;;;;;;;inanim;;;;;Neben-PP, coordinative construction;
NZZ_1998_01_23_a7_seg6_s7;18;;;;;;;;;;;;x;;;;;;;;;;;;
NZZ_1998_01_29_a221_seg10_s12;4;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C, psych_ambiguous;;
NZZ_1998_07_15_a127_seg4_s35;9;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_03_13_a175_seg8_s9;2;;;x;;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1998_03_19_a151_seg4_s4;8;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1998_11_07_a132_seg3_s3;20;;;;;x;;;;;;;;;;;;;;von;;;;STM_psych_noun in von-PP;
NZZ_1998_11_28_a104_seg46_s3;10;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C, psych_ambiguous;polysemous? Problem. Menschheit;
NZZ_1998_10_05_a31_seg3_s6;15;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_09_18_a25_seg11_s4;8;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_08_27_a139_seg3_s21;20;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1999_12_18_a173_seg21_s2;3;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_01_22_a34_seg8_s5;19;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_06_22_a85_seg3_s3;3;;x;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;psych?;
NZZ_1999_06_22_a88_seg3_s3;3;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1999_05_15_a83_seg3_s2;20;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A, STM_psych_noun,EXP_anim_proxy,psych_ambiguous;psych?;
NZZ_1999_10_15_a29_seg4_s4;28;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_10_29_a45_seg10_s16;21;;;x;;;;;;;;;;;;;;;inanim;;;;;no STM_coordination because the stimulus is a (non-coordinated) pronoun;
NZZ_1999_10_29_a141_seg4_s33;3;;;;x;;;;;;;;;;;;;;inanim;in;;;;;
