NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1994_02_21_a171_seg3_s4;23;;;x;;;;;;;;;;;;;;;anim;;x;;;vermögen;
NZZ_1994_02_23_a30_seg7_s5;18;;;x;;;;;;;;;;;;;;;anim;;x;;STM_coordination;;
NZZ_1994_03_07_a76_seg7_s5;16;;;;;;;;;;;;x;;;;;;;von;;;;inanim von-PP;
NZZ_1994_03_11_a204_seg5_s12;5;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1994_03_18_a21_seg6_s5;42;;;x;;;;;;;;;;;;;;;anim_proxy;mit;;;EXP_anim_proxy;an instrumental reading might also be available;
NZZ_1994_03_23_a25_seg6_s14;22;;;;;;;x;;;;;;;;;;;;;x;;;control in nominal context;
NZZ_1994_03_23_a99_seg5_s2;74;;;;;;;;;;;;;;;;;x;;;;;ellipsis;ellipsis? It seems to me that the copular usually used in the tough-movement construction is left out elliptically here;
NZZ_1994_03_24_a20_seg6_s2;57;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1994_03_31_a7_seg8_s6;16;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1994_04_08_a8_seg7_s4;10;;;;;;;x;;;;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1994_04_13_a34_seg6_s9;36;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1994_04_16_a213_seg2_s10;5;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1994_04_29_a189_seg2_s25;6;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1994_05_02_a22_seg5_s9;22;;;;;;;x;;;;;;;;;;;;;;;EXP_anim_proxy;"""Mani pulite ([…] Italian for ""clean hands"") was a nationwide judicial investigation into political corruption in Italy held in the 1990s, resulting in the demise of the so-called ""First Republic"" and the disappearance of many political parties."" (Wikipedia)";
NZZ_1994_05_14_a150_seg3_s7;26;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1994_05_21_a86_seg2_s7;3;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1994_05_24_a114_seg5_s13;17;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1994_06_04_a92_seg3_s33;21;;;;;;;;;;x;;;;;;;;;von;;;;inanim von-PP, generic EXP;
NZZ_1994_06_07_a100_seg10_s10;28;;;;;;;x;;;;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1994_06_09_a154_seg3_s5;7;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1994_06_11_a189_seg3_s22;6;;;;;;;;;;x;;;;;;;;;;;;fragment;;
NZZ_1994_06_16_a86_seg18_s1;14;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1994_06_17_a83_seg2_s2;29;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1994_06_18_a149_seg4_s6;32;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1994_06_24_a105_seg2_s2;8;;;x;;;;;;;;;;;;;;;anim;durch;x;;;inanim durch-PP;
NZZ_1994_07_13_a109_seg10_s8;20;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1994_07_13_a30_seg8_s8;26;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1994_07_16_a27_seg3_s10;13;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP, Klerus;
NZZ_1994_07_28_a26_seg10_s5;9;;;x;;;;;;;;;;;;;;;anim_proxy;durch;;;;inanim durch-PP;
NZZ_1994_08_12_a66_seg2_s6;9;;;;;;x;;;;;;;;;;;;;;;;;instrumental, Bevölkerung;
NZZ_1994_08_20_a27_seg8_s8;6;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1994_08_22_a20_seg7_s4;43;;;x;;;;;;;;;;;;;;;inanim;;x;;EXP_anim_proxy;"control in nominal context, inanim control? In a very strict sense, the sentence doesn't make sense; EXP_anim_proxy?";
NZZ_1994_09_03_a91_seg2_s4;45;;;;;;;;;;;;;;;;x;;;durch;;;;inanim durch-PP;
NZZ_1994_09_06_a26_seg8_s8;13;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1994_09_07_a19_seg16_s8;25;;;;;;;x;;;;;;;;;;;;;;;;DIFFERENT LASSEN CONSTRUCTION (on most prominent reading);
NZZ_1994_09_08_a112_seg3_s13;32;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;instrumental;
NZZ_1994_09_09_a17_seg4_s3;13;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;Minderheit EXP_anim_proxy?;
NZZ_1994_09_09_a177_seg2_s5;25;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;;
NZZ_1994_09_29_a33_seg2_s3;32;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1994_10_07_a107_seg3_s9;46;;;;;;;x;;;;;;;;;;;;von;;;metonymic_EXP;inanim von-PP;
NZZ_1994_10_14_a26_seg8_s17;16;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1994_10_15_a13_seg6_s1;16;;;;;;;x;;;;;;;;;;;;von;;;;;
NZZ_1994_10_17_a13_seg6_s10;9;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;EXP_anim_proxy;;
NZZ_1994_10_19_a21_seg8_s10;8;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1994_10_25_a76_seg4_s54;17;;;;x;;;;;;;;;;;;;;inanim;;;;metaphoric_STM;metaphoric?;
NZZ_1994_10_29_a17_seg3_s11;20;;;x;;;;;;;;;;;;;;;inanim;;x;;;"mit-PP belongs to Drohungen; vermögen, inanim control";
NZZ_1994_11_25_a204_seg3_s12;7;;;;;;;x;;;;;;;;;;;;durch;;;pronominal_adverb;metonymic?;
NZZ_1994_12_06_a21_seg5_s5;20;;;;;;;x;;;;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1994_12_09_a78_seg2_s8;7;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1994_12_10_a133_seg9_s21;33;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1994_12_23_a24_seg5_s6;10;;;x;;;;;;;;;;;;;;;anim;;x;;;anim because of control;
NZZ_1994_12_24_a12_seg8_s10;7;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1994_12_27_a28_seg8_s2;43;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1995_01_05_a120_seg21_s5;38;;;x;;;;;;;;;;;;;;;anim;;x;;;mit-PP instrumental;
NZZ_1995_01_14_a24_seg6_s6;12;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1995_01_16_a19_seg8_s17;22;;;;;;x;;;;;;;;;;;;;;;;;durch belongs to Durchsuchung, mit-PP instrumental;
NZZ_1995_01_19_a22_seg8_s5;6;;;;;;;x;;;;;;;;;;;;durch;;;pronominal_adverb;;
NZZ_1995_01_20_a18_seg10_s9;11;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1995_01_26_a27_seg10_s2;56;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;adjunct control;
NZZ_1995_01_31_a30_seg4_s3;13;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;anim because of control;
NZZ_1995_02_14_a28_seg8_s2;25;;;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1995_02_16_a24_seg10_s12;16;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1995_03_04_a29_seg3_s28;4;;;;;;;x;;;;;;;;;;;;;x;;;control?;
NZZ_1995_03_07_a148_seg4_s14;10;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1995_03_09_a28_seg3_s4;30;;;x;;;;;;;;;;;;;;;anim;;x;;;control in nominal context;
NZZ_1995_03_15_a159_seg2_s21;28;;;;;;;;;;;;;;;;x;;;durch;;;;inanim durch-PP;
NZZ_1995_03_20_a118_seg4_s8;16;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1995_03_27_a148_seg4_s19;19;;;;;;;;;;;;;;;;x;;;von;;;ellipsis;"inanim von PP; problematic case, analysed as modal infinitive with an elliptically elided copula here";
NZZ_1995_04_03_a132_seg3_s13;27;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1995_04_15_a20_seg12_s12;35;;;x;;;;;;;;;;;;;;;anim;;x;;;contol in nominal context, Bevölkerung;
NZZ_1995_04_15_a83_seg10_s5;16;;;x;;;;;;;;;;;;;;;anim;;;;EXP_anim_proxy;;
NZZ_1995_04_18_a157_seg3_s6;28;;;;;;;;;;x;;;;;;;;;von;;;;inanim von-PP;
NZZ_1995_04_24_a30_seg10_s4;29;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1995_04_28_a126_seg7_s1;27;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1995_04_28_a130_seg3_s1;25;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1995_05_06_a29_seg2_s4;11;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1995_05_09_a26_seg8_s5;17;;;x;;;;;;;;;;;;;;;anim;;;;STM_coordination;;
NZZ_1995_05_12_a9_seg5_s8;11;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1995_05_16_a23_seg3_s10;29;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;Bevölkerung, no STM_coordination because the stimulus is a (non-coordinated) pronoun;
NZZ_1995_05_18_a196_seg5_s14;34;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1995_05_23_a7_seg2_s6;14;;;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1995_05_26_a187_seg7_s6;5;;;;;;x;;;;;;;;;;;;;durch;;;pronominal_adverb;;
NZZ_1995_06_09_a201_seg5_s3;6;;;;;;;;;;x;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1995_06_20_a72_seg6_s7;26;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_06_27_a146_seg4_s6;27;;;x;;;;;;;;;;;;;;;anim;;x;;;vermögen;
NZZ_1995_06_30_a124_seg3_s32;37;;;x;;;;;;;;;;;;;;;inanim;;x;;;inanim control, inanim?;
NZZ_1995_06_30_a156_seg3_s7;5;;;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1995_07_05_a12_seg6_s7;8;;;;;x;;;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1995_07_19_a16_seg6_s2;42;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1995_07_29_a22_seg6_s10;29;;;;;;;x;;;;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1995_08_04_a137_seg4_s20;16;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1995_08_04_a45_seg4_s10;9;;;x;;;;;;;;;;;;;;;anim;;x;;metonymic_EXP;anim because of control, control in nominal conexts;
NZZ_1995_08_12_a164_seg29_s4;9;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1995_08_12_a164_seg5_s2;19;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;control in nominal context, anim because of control (makes sense because it is the (not overtly expressed) subject of Vorstoß that intimidates the USSR);
NZZ_1995_08_12_a25_seg13_s10;21;;;x;;;;;;;;;;;;;;;anim;;x;;;"Bevölkerung; control in nominal context? Some people think that nouns don't allow raising, but some derived nouns in English do (cf. Alexiadou, t.a.)). It seems that das Potential der Islamisten, die Bevölkerung einzuschüchtern ?!= das Potenzial der Bevölkerung von den Islamisten eingeschüchtert zu werden and Es hat das Potential zu regnen seems to be rather odd, which speaks for a control analysis… If it should turn out that this is an instance of raising, this has far-reaching theoretical consequences: At least since Chomsky's (1970) Remarks on Nominalization nobody believes that raising is possible with nouns (although recently it has been claimed that this doesn't hold for derived nouns, cf. (Alexiadou, 2020)) and there are even syntactic theories (e.g. TAG) where this doesn't have to be stipulated but is built into the theory.";
NZZ_1995_08_16_a1_seg12_s5;13;;;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1995_09_01_a210_seg3_s7;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_09_15_a132_seg7_s2;14;;;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1995_09_15_a184_seg3_s15;20;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1995_09_22_a58_seg9_s33;10;;;;;;x;;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1995_09_23_a149_seg3_s3;16;;;;;;x;;;;;;;;;;;;;von;;;;interesting temporal modification;
NZZ_1995_09_27_a162_seg2_s12;21;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1995_10_13_a148_seg3_s5;7;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1995_10_13_a177_seg2_s12;19;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1995_10_28_a164_seg3_s37;27;;;x;;;;;;;;;;;;;;;inanim;;;;;inanim control, vermögen;
NZZ_1995_11_01_a17_seg6_s14;6;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1995_11_02_a165_seg6_s2;31;;;;;;x;;;;;;;;;;;;;mit;;;;;
NZZ_1995_11_07_a21_seg16_s14;21;;;x;;;;;;;;;;;;;;;inanim;;x;;metonymic_STM;adjunct control;
NZZ_1995_11_11_a101_seg6_s1;50;;;;;;;x;;;;;;;;;;;;von;;;metonymic_EXP;anim and inanim in coordination in von-PP;
NZZ_1995_11_11_a199_seg8_s18;24;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1995_11_13_a6_seg6_s4;10;;;x;;;;;;;;;;;;;;;anim;;x;;;"*Es ist bemüht zu regnen; *Ihm ist bemüht, geholfen zu werden; die S. sind bemüht, die F. einzuschüchtern =!= Die F. sind bemüht, von den S. eingeschüchtert zu werden";
NZZ_1995_11_14_a16_seg5_s7;46;;;;;;;x;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1995_11_18_a1_seg6_s6;38;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP, Bevölkerung;
NZZ_1995_11_20_a9_seg5_s1;14;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;anim because of control, control in nominal context;
NZZ_1995_11_25_a24_seg3_s13;22;;;x;;;;;;;;;;;;;;;anim;;x;;;anim because of (adjunct) control;
NZZ_1995_11_28_a22_seg3_s2;31;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;anim because of control ?;
NZZ_1995_11_28_a6_seg4_s2;14;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;;
NZZ_1995_11_29_a115_seg3_s18;12;;;;;;x;;;;;;;;;;;;;;;;ambiguous;also interpretable as become-usage of werden + adjective;
NZZ_1995_12_01_a108_seg3_s9;18;;;x;;;;;;;;;;;;;;;anim;;x;;;"generic EXP; *Es ist geeignet zu regnen; *dem Jungen ist geeignet, gehplfen zu werden; Der B. ist geeignet, den Biederm. einzuschüchtern =!= Der Biedermann ist geeignet, vom Br. eingeschüchtert zu werden.";
NZZ_1995_12_04_a18_seg2_s7;19;;;x;;;;;;;;;;;;;;;inanim;mit;;;ambiguous,metonymic_STM;PP attachment;
NZZ_1995_12_06_a62_seg5_s6;27;;;x;;;;;;;;;;;;;;;anim;;x;;;adjunct control;
NZZ_1995_12_09_a26_seg6_s2;26;;;x;;;;;;;;;;;;;;;anim;;x;;ungrammatical;adjunct control;
NZZ_1995_12_12_a18_seg8_s5;14;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1995_12_13_a20_seg3_s4;9;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1995_12_15_a19_seg3_s3;27;;;;;;x;;;;;;;;;;;;;durch;;;;;
NZZ_1995_12_16_a26_seg13_s19;16;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1995_12_20_a3_seg6_s5;26;;;;;;;x;;;;;;;;;;;;;x;;;;
NZZ_1995_12_21_a22_seg2_s2;40;;;x;;;;;;;;;;;;;;;anim;;x;;;anim because of control, control in nominal context;
NZZ_1995_12_21_a22_seg2_s6;23;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;anim_proxy control, control in nominal context;
NZZ_1995_12_22_a122_seg3_s12;16;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1995_12_23_a19_seg10_s9;2;;;x;;;;;;;;;;;;;;;anim;;;;EXP_anim_proxy;Presse;
NZZ_1995_12_29_a145_seg9_s1;26;;;;;x;;;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1996_02_10_a175_seg3_s1;30;;;;;;;x;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1996_02_16_a107_seg6_s1;6;;;;;;;;;;;;;;;;x;;;durch;;;EXP-related_object;EXP-related_object? inanim durch-PP?;
NZZ_1996_02_17_a3_seg1_s13;13;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;EXP_anim_proxy;metonymic?;
NZZ_1996_02_22_a122_seg10_s19;28;;;;;;;;;;;;;;;;x;;;;;;metaphoric_EXP, ambiguous;coordinative construvtion;
NZZ_1996_04_06_a21_seg8_s6;16;;;x;;;;;;;;;;;;;;;anim;;x;;;adjunct control, Volksteil;
NZZ_1996_04_06_a227_seg6_s11;15;;;x;;;;;;;;;;;;;;;anim;;;;reciprocal;;
NZZ_1996_04_10_a25_seg2_s6;5;;;;;;x;;;;;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1996_04_13_a47_seg23_s8;13;;;;;;;x;;;;;;;;;;;;durch;;;;"Hard to find on the internet but Tellentöter seem to be people that are sceptical of the Swiss national myths (involving Wilhelm Tell). ""Ihn"" in the second part of the sentence probably refers to Tell.";
NZZ_1996_04_20_a18_seg3_s13;20;;;;;;x;;;;;;;;;;;;;von;x;;;control in nominal context;
NZZ_1996_08_02_a132_seg3_s2;14;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1996_08_13_a125_seg6_s8;22;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1996_12_02_a33_seg3_s9;16;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_12_04_a138_seg4_s14;4;;;x;;;;;;;;;;;;;;;anim;;x;;;adjunct control;
NZZ_1996_12_09_a16_seg8_s7;14;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;;
NZZ_1996_12_16_a7_seg5_s1;20;;;;;;;x;;;;;;;;;;;;von;;;;;
NZZ_1996_12_21_a27_seg11_s16;7;;;;;;x;;;;;;;;;;;;;;;;;mit-PP instrumental;
