NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1994_08_17_a19_seg3_s2;5;;;;;;;;;;x;;;;;;;;;von;;;metonymic_EXP;;inanim von-PP
NZZ_1994_02_07_a1_seg6_s15;19;;;x;;;;;;;;;;;;;;;anim;;x;;;instrumental;
NZZ_1994_02_14_a164_seg5_s3;10;;;;;;x;;;;;;;;;;;;;von;;;;;psych?
NZZ_1994_07_04_a117_seg3_s23;4;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1994_07_07_a174_seg3_s8;29;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_07_16_a83_seg11_s15;11;;;;;;;;;;x;;;;;;;;;durch;;;EXP_coordination;;inanim durch-PP
NZZ_1994_07_28_a129_seg4_s10;4;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_06_02_a181_seg4_s5;30;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1994_06_10_a8_seg8_s9;38;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;instrumental;
NZZ_1994_06_13_a231_seg2_s8;18;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1994_06_25_a137_seg11_s3;8;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1994_03_16_a169_seg5_s3;38;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;instrumental;control in nominal context
NZZ_1994_03_26_a111_seg3_s7;34;;;x;;;;;;;;;;;;;;;anim;durch;;;EXP-related_object;;inanim durch-PP, instrumental?
NZZ_1994_11_02_a102_seg3_s17;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_11_19_a3_seg2_s35;11;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;instrumental;control in nominal context
NZZ_1994_11_22_a93_seg2_s1;76;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;;control in nominal context, anim because of control?, Volk
NZZ_1994_11_24_a115_seg3_s8;59;;;;;;x;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1994_10_31_a100_seg3_s16;19;;;x;;;;;;;;;;;;;;;anim_proxy;in;;;;;Wen brauchte A. nicht in Z. zu zermürben? sich, A. brauchte sich selbst nicht in Z. zu z., A. brauchte den Gegner nicht in Z. zu z. (no significant change in verb meaning or overall construction) -> anaphor
NZZ_1994_10_14_a164_seg3_s3;28;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object, STM_psych_noun;;
NZZ_1994_09_03_a126_seg2_s5;13;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_09_13_a171_seg3_s4;14;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1995_04_15_a182_seg3_s8;29;;;;;x;;;;;;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1995_04_18_a7_seg7_s3;16;;;x;;;;;;;;;;;;;;;inanim;;;;STM_psych_noun;;Bevölkerung
NZZ_1995_03_31_a52_seg15_s2;18;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination, STM_psych_noun;;
NZZ_1995_08_26_a190_seg13_s11;3;;x;x;;;;;;;;;;;;;;;inanim;;;;metaphoric_EXP, psych_ambiguous;;
NZZ_1995_12_04_a151_seg3_s1;7;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1995_12_04_a151_seg4_s11;5;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_02_06_a131_seg3_s19;43;;;x;;;;;;;;;;;;;;;anim;;;;;;psych?
NZZ_1995_02_14_a161_seg3_s10;9;;;;;;;;;;x;;;;;;;;;von;;;;;ianim von-PP
NZZ_1995_01_07_a49_seg20_s3;12;;;x;;;;;;;;;;;;;;;anim_proxy;in;;;;transitive refl, anim?;
NZZ_1995_07_01_a197_seg6_s2;19;;;x;;;;;;;;;;;;;;;anim_proxy;mit;;;reciprocal;instrumental?;
NZZ_1995_07_29_a51_seg3_s2;41;;;x;;;;;;;;;;;;;;;anim_proxy;;;;EXP_anim_proxy;;interesting event structure
NZZ_1995_06_09_a9_seg6_s10;15;;;x;;;;;;;;;;;;;;;anim;;x;;EXP_anim_proxy;instrumental;control in nominal context?
NZZ_1995_06_12_a139_seg7_s9;6;x;;;;;;;;;;;;;;;;;;;;;fragment;???;anim because of control
NZZ_1995_06_22_a116_seg3_s3;38;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1995_06_28_a194_seg4_s16;22;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_05_12_a20_seg6_s1;21;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;instrumental;
NZZ_1995_05_15_a130_seg3_s5;2;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental;
NZZ_1995_03_13_a175_seg4_s1;30;;;x;;;;;;;;;;;;;;;anim_proxy;mit;x;;;instrumental;control in nominal context
NZZ_1995_03_27_a147_seg5_s6;6;;;;;;x;;;;;;;;;;;;;;;;;;instrumental
NZZ_1995_11_03_a22_seg4_s11;18;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object, EXP_anim_proxy;;
NZZ_1995_10_16_a118_seg7_s11;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_04_13_a214_seg3_s15;14;;;x;;;;;;;;;;;;;;;ambiguous;;;;EXP-related_object;;"interesting! sich das Gehirn zermürben lassen != sich zermürben lassen. Ich gehe davon aus, dass bei ersterem das ""sich"" ein freier Dativ ist und den Bene/Malefizienten angibt. Laut Colomo (2011, u.a. S. 202) ist permissives ""lassen"" ein Anhebungsverb, direktives ""lassen"" ein Kontrollverb, beides A:N (also Subjekt -> Objekt). Ob das hier permissiv oder direktiv ist? Rein semantisch kann ich mir beides vorstellen, aber lassen hat hier eben kein Akkusativobjekt (bzw. nicht im relevanten Sinne, denn ""das Gehirn"" ist ja das Akkusativobjekt von ""zermürben"" und das Nominativargument von ""zermürben"" tritt hier nicht auf) -> direktives lassen/Kontrolle (vg. ebd.). Also X-STM V Y-EXP + anim (da direktives lassen, denke ich, dass das Zermürbende belebt sein muss. Ansonsten ambiguous) + control. ""Wollen"" obendrauf macht für uns keinen Unterschied.(Theoretisch kommt noch hinzu, dass das ""sich"" für ""massakrieren"" Akkusativ, für ""zermürben"" aber Dativ sein muss. Ich gehe davon aus, dass das ein Problem ist, das mit der Koordination zu tun hat, sich lösen lässt und uns nicht tangiert.)"
NZZ_1996_04_29_a131_seg2_s11;26;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1996_04_29_a132_seg3_s3;5;;;x;;;;;;;;;;;;;;;anim;;;;fragment;instrumental;
NZZ_1996_08_02_a180_seg3_s5;16;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1996_08_24_a26_seg6_s11;9;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination, STM_psych_noun;;
NZZ_1996_12_06_a177_seg4_s4;2;;;;;;;;;;x;;;;;;;;;von;;;;;inanim von-PP
NZZ_1996_02_07_a196_seg14_s14;2;;;;x;;;;;;;;;;;;;;inanim;;;;STM_psych_noun;;
NZZ_1996_02_10_a201_seg4_s29;17;;;x;;;;;;;;;;;;;;;inanim;;;;STM_psych_noun;;
NZZ_1996_02_13_a113_seg10_s12;5;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1996_01_17_a29_seg10_s5;4;;;;;;;;;;x;;;;;;;;;durch;;;;;
NZZ_1996_07_03_a28_seg10_s3;24;;;;;x;;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1996_07_09_a20_seg1_s2;27;;;x;;;;;;;;;;;;;;;anim_proxy;;;;ungrammatical;instrumental;
NZZ_1996_06_05_a187_seg8_s6;9;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1996_06_24_a116_seg5_s7;15;;;x;;;;;;;;;;;;;;;anim;;x;;reciprocal;instrumental;
NZZ_1996_05_31_a87_seg4_s1;6;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_03_06_a196_seg2_s1;4;;;;;;;;;;x;;;;;;;;;von;;;headline;;
NZZ_1996_03_19_a175_seg2_s4;28;;;x;;;;;;;;;;;;;;;anim;;x;;;;adjunct control?
NZZ_1996_03_25_a150_seg5_s5;15;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;instrumental;football club
NZZ_1996_03_26_a3_seg8_s9;32;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;;control in nominal context
NZZ_1996_11_02_a142_seg5_s2;18;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1996_11_16_a6_seg2_s1;7;;;;;;;;;;x;;;;;;;;;von;;;headline;;
NZZ_1996_10_15_a12_seg4_s3;14;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1997_08_23_a152_seg9_s3;26;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1997_12_08_a32_seg7_s3;5;;;;;;;x;;;;;;;;;;;;;;;;;Teil
NZZ_1997_12_15_a155_seg1_s1;4;;;;x;;;;;;;;;;;;;;inanim;;;;headline, ambiguous;;
NZZ_1997_12_15_a155_seg5_s5;29;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1997_02_06_a15_seg7_s10;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_01_09_a20_seg8_s5;38;;;x;;;;;;;;;;;;;;;anim;;x;;;;adjunct control
NZZ_1997_01_27_a21_seg6_s5;28;;;x;;;;;;;;;;;;;;;inanim;;x;;;;inanim control?
NZZ_1997_06_10_a35_seg7_s1;2;;;;x;;;;;;;;;;;;;;inanim;;;;headline;;
NZZ_1997_06_20_a18_seg10_s4;15;;;x;;;;;;;;;;;;;;;inanim;;;;;;Bevölkerung
NZZ_1997_06_23_a60_seg1_s3;29;;;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1997_06_25_a176_seg4_s38;11;;;x;;;;;;;;;;;;;;;anim;;x;;variation;;Riis, Heppner, Agnolutto, Ulrich: bicycle racers. Bosco Gurin: a village in Ticino.
NZZ_1997_03_15_a219_seg8_s2;38;;;;;;;;;;x;;;;;;;;;durch;;;;;inanim durch-PP
NZZ_1997_03_19_a5_seg6_s5;30;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_11_03_a167_seg3_s5;14;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1997_11_06_a134_seg3_s1;24;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_09_22_a140_seg5_s15;4;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_08_10_a137_seg3_s30;6;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1998_12_24_a227_seg6_s3;10;;;;;;;;;;x;;;;;;;;;von;;;metaphoric_EXP;;inanim von-PP
NZZ_1998_02_20_a24_seg13_s2;55;;x;x;;;;;;;;;;;;;;;inanim;;;;psych_ambiguous;;
NZZ_1998_02_23_a155_seg3_s28;36;;;;;;;x;;;;;;;;;;;;in;;;;;
NZZ_1998_01_27_a186_seg2_s1;5;;;x;;;;;;;;;;;;;;;anim;;;;fragment;;
NZZ_1998_01_27_a186_seg3_s13;8;;;x;;;;;;;;;;;;;;;anim;;;;metaphoric_STM;;
NZZ_1998_01_30_a216_seg4_s57;6;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1998_07_01_a139_seg4_s6;15;;;;;;;;;;x;;;;;;;;;;;;EXP_anim_proxy;;
NZZ_1998_07_06_a134_seg4_s17;37;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;instrumental;control in adjectival context
NZZ_1998_07_24_a17_seg5_s5;40;;;x;;;;;;;;;;;;;;;anim;;x;;;;möchte
NZZ_1998_06_08_a85_seg7_s8;7;;;;;x;;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1998_06_27_a267_seg5_s9;29;;;;;;;;;;x;;;;;;;;;von;;;;;inanim von-PP
NZZ_1998_05_04_a9_seg2_s8;10;;;x;;;;;;;;;;;;;;;anim;;x;;;;control in nominal context
NZZ_1998_03_06_a244_seg6_s26;5;;;;;;;;;;x;;;;;;;;;durch;;;;;inanim durch-PP
NZZ_1998_03_23_a143_seg7_s18;12;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;Gegnerschaft
NZZ_1998_03_30_a137_seg4_s44;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_11_02_a110_seg3_s10;8;;;;;;x;;;;;;;;;;;;;;;;;instrumental;
NZZ_1998_11_06_a1_seg6_s2;15;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1998_11_09_a156_seg3_s5;35;;;x;;;;;;;;;;;;;;;anim;;x;;;instrumental;
NZZ_1998_11_16_a12_seg3_s9;34;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;EXP_anim_proxy;instrumental;control in nominal context
NZZ_1998_11_21_a226_seg3_s7;23;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1998_11_26_a131_seg7_s7;17;;x;x;;;;;;;;;;;;;;;anim;durch;;;EXP-related_object, psych_ambiguous;instrumental;
NZZ_1998_10_19_a150_seg4_s2;4;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1998_10_20_a185_seg3_s44;3;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1998_09_03_a91_seg3_s10;19;;;x;;;;;;;;;;;;;;;anim;;x;;;instrumental;
NZZ_1998_09_08_a18_seg3_s2;14;;;x;;;;;;;;;;;;;;;ambiguous;;x;;EXP_anim_proxy;EXP metonymic;country, control in nominal context
NZZ_1998_09_21_a137_seg3_s19;24;;;;;;;x;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1999_04_10_a220_seg6_s9;22;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_04_26_a139_seg3_s20;5;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1999_08_14_a2_seg5_s8;18;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;instrumental;
NZZ_1999_12_02_a136_seg4_s33;4;;;x;;;;;;;;;;;;;;;inanim;;;;STM_psych_noun;;Welt
NZZ_1999_12_10_a14_seg6_s5;30;;;;;x;;;;;;;;;;;;;;durch;;;;;inanim durch-PP
NZZ_1999_12_11_a287_seg5_s12;2;;;;x;;;;;;;;;;;;;;inanim;als;;;STM_coordination;;
NZZ_1999_01_11_a156_seg3_s14;32;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1999_01_14_a151_seg5_s4;21;;;;;;x;;;;;;;;;;;;;durch;;;EXP-related_object, ambiguous;;
NZZ_1999_01_23_a217_seg3_s3;30;;;;;;x;;;;;;;;;;;;;von;;;;;inanim von-PP
NZZ_1999_07_01_a210_seg5_s8;23;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;;
NZZ_1999_07_17_a221_seg7_s1;9;;;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1999_07_17_a228_seg2_s1;13;x;;;;;;;;;;;;;;;;;;;;;duplicate;;
NZZ_1999_07_17_a228_seg3_s11;14;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1999_07_26_a141_seg10_s12;17;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1999_06_26_a3_seg2_s15;12;;;;;;;;;;x;;;;;;;;;von;;;;;inanim von-PP
NZZ_1999_05_03_a30_seg8_s18;17;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1999_05_10_a11_seg4_s10;23;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;;
NZZ_1999_05_19_a68_seg3_s12;6;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_05_20_a225_seg3_s19;18;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1999_05_29_a37_seg5_s14;6;;;;;;x;;;;;;;;;;;;;;;;;instrumental;
NZZ_1999_03_08_a150_seg3_s28;24;;;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1999_03_25_a3_seg7_s14;16;;;;;;;x;;;;;;;;;;;;durch;;;;;inanim durch-PP
NZZ_1999_11_01_a161_seg2_s19;18;;;x;;;;;;;;;;;;;;;anim_proxy;;;;reciprocal;transitive refl;
NZZ_1999_11_11_a18_seg4_s28;9;;;;;;;;;;x;;;;;;;;;durch;;;;;inanim durch-PP
NZZ_1999_11_27_a16_seg6_s8;11;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;instrumental;anim_proxy control
NZZ_1999_10_12_a139_seg3_s14;18;;;x;;;;;;;;;;;;;;;anim_proxy;;x;;;instrumental;
NZZ_1999_10_12_a237_seg9_s8;32;;;x;;;;;;;;;;;;;;;inanim;;;;metonymic_EXP;;
NZZ_1999_10_18_a134_seg4_s20;10;;;x;;;;;;;;;;;;;;;anim;;x;;;instrumental;control in nominal context
NZZ_1999_09_04_a105_seg26_s4;54;;;x;;;;;;;;;;;;;;;anim;;x;;reciprocal;transitive?;
NZZ_1999_09_18_a221_seg1_s1;2;;;x;;;;;;;;;;;;;;;anim;;;;headline;;
