NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1996_04_25_a138_seg3_s4;69;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_09_21_a195_seg4_s6;1;;;;;;;;;;x;;;;;;;;;;;x;;;
NZZ_1996_09_21_a199_seg7_s5;34;;;;;x;;;;;;;;;;;;;;;;x;;;
NZZ_1996_10_19_a202_seg15_s1;24;;;x;;;;;;;;;;;;;;;anim;;;;EXP_anim_proxy;STM might be metonymic (author stands for his work), Christenheit;
NZZ_1996_10_24_a170_seg5_s10;8;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1996_12_10_a166_seg3_s5;19;;;x;;;;;;;;;;;;;;;anim;mit;x;;EXP_anim_proxy, ambiguous;anim because of control. Probably anim_proxy though;
NZZ_1997_01_16_a133_seg8_s5;34;;;x;;;;;;;;;;;;;;;anim;durch,mit;;;EXP_anim_proxy;mit-PP stimulus PP? inanim durch-PP;
NZZ_1997_01_17_a135_seg3_s5;19;;;;;;x;;;;;;;;;;;;;;;x;;;
NZZ_1997_01_31_a206_seg4_s2;11;;;;;x;;;;;;;;;;;;;;über;;;;;
NZZ_1997_01_31_a210_seg2_s10;48;;;;x;;;;;;;;;;;;;;inanim;als;;;;;
NZZ_1997_03_07_a148_seg8_s14;12;;;;;;;x;;;;;;;;;;;;;;;;;
NZZ_1997_04_19_a55_seg24_s3;23;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_09_06_a227_seg5_s14;43;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_11_08_a116_seg4_s26;28;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1997_12_11_a60_seg3_s7;11;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1997_12_23_a17_seg3_s11;33;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1998_03_10_a88_seg7_s17;17;;;x;;;;;;;;;;;;;;;anim;durch;x;;;anim because of (adjunct) control, inanim durch-PP;
NZZ_1998_04_11_a137_seg5_s2;16;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C;;
NZZ_1998_04_28_a252_seg5_s15;19;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1998_06_16_a212_seg3_s14;9;;;x;;;;;;;;;;;;;;;anim;;;;metonymic_EXP;;
NZZ_1998_06_18_a232_seg3_s28;4;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_07_14_a166_seg3_s3;15;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_07_31_a235_seg9_s26;11;;;x;;;;;;;;;;;;;;;anim;;x;;;"anim because of (adjunct) control, hard to judge without the context because a ""Zauber"" is not anim";
NZZ_1998_10_29_a25_seg7_s12;18;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_12_19_a156_seg2_s4;12;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1999_01_14_a207_seg3_s7;7;;;;;;;;;x;;;;;;;;;;;;;;;
NZZ_1999_02_26_a16_seg6_s4;16;;;;;;x;;;;;;;;;;;;;;;;EXP_anim_proxy;strange translation?;
NZZ_1999_03_24_a24_seg6_s7;12;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_05_03_a4_seg8_s10;46;;;x;;;;;;;;;;;;;;;anim;mit;;;EXP_anim_proxy;;
NZZ_1999_08_28_a235_seg8_s12;73;;;x;;;;;;;;;;;;;;;anim;;;;fragment;;
NZZ_1999_12_23_a139_seg4_s3;4;;;;;x;;;;;;;;;;;;;;;;x;;;
