NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1993_10_16_a219_seg2_s8;22;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1993_09_04_a67_seg13_s6;16;;x;;;x;;;;;;;;;;;;;;;;;;Non-psych?;
NZZ_1994_04_05_a82_seg2_s10;18;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_02_04_a41_seg8_s2;42;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object;;
NZZ_1994_01_22_a215_seg3_s19;30;;;;x;;;;;;;;;;;;;;inanim;;x;;;vermögen,inanim control;
NZZ_1994_01_27_a22_seg3_s1;25;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;Szene, EXP_anim_proxy?;
NZZ_1994_06_03_a124_seg11_s26;25;;;;;;x;;;;;;;;;;;;;;;;EXP-related_object;;
NZZ_1994_06_10_a129_seg5_s4;17;;x;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_05_14_a234_seg18_s13;7;x;;;;;;;;;;;;;;;;;;;;;fragment;Cannot annotate. Possibly NoAux V-PII, possibly adjektive (might be the same);
NZZ_1994_05_21_a188_seg4_s29;31;;x;x;;;;;;;;;;;;;;;inanim;;x;;;vermögen,inanim control;
NZZ_1994_03_08_a126_seg3_s12;43;;x;x;;;;;;;;;;;;;;;anim_proxy;;x;;;not psych because inside the metaphor the verb is clearly non-psych;
NZZ_1994_11_01_a117_seg3_s1;15;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_11_11_a75_seg4_s1;18;;x;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1994_11_11_a137_seg3_s9;13;;;x;;;;;;;;;;;;;;;anim;;;;EXP-related_object;;
NZZ_1994_10_08_a129_seg13_s15;9;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_09_10_a175_seg5_s4;17;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1994_09_16_a164_seg3_s13;16;;x;;;x;;;;;;;;;;;;;;von;;;;;
NZZ_1994_09_24_a120_seg10_s7;38;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1995_04_18_a97_seg9_s6;21;;;x;;;;;;;;;;;;;;;inanim;;;;STM_psych_noun, EXP-related_object;psych?;
NZZ_1995_04_24_a101_seg3_s10;25;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_04_28_a24_seg6_s6;13;;;;x;;;;;;;;;;;;;;anim_proxy;;;;;;
NZZ_1995_12_02_a50_seg3_s10;27;;x;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_02_06_a33_seg5_s18;26;;;;;;x;;;;;;;;;;;;;;;;collocation;Psych-reading might be caused by adverb „emotional“;
NZZ_1995_02_09_a31_seg4_s4;36;;;;;;x;;;;;;;;;;;;;von;;;EXP_anim_proxy;inanim von-PP;
NZZ_1995_07_28_a141_seg4_s34;3;;x;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_06_20_a117_seg2_s41;26;;;x;;;;;;;;;;;;;;;inanim;;;;psych_ambiguous, STM_coordination, EXP_anim_proxy;It is definitely not the „standard“ reading of „aufwühlen“ but is it psych? If yes, polysemous.;
NZZ_1995_05_03_a184_seg11_s17;9;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1995_03_30_a39_seg4_s3;15;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_10_28_a60_seg3_s4;9;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy, ,PCN-C;EXP_anim_proxy?;
NZZ_1995_09_02_a142_seg19_s3;15;;x;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1995_09_04_a75_seg4_s23;40;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1996_04_16_a158_seg3_s1;18;;;x;;;;;;;;;;;;;;;inanim;;;;;mit-PP temporal, Publikum, Medien;
NZZ_1996_08_09_a146_seg5_s15;19;;x;x;;;;;;;;;;;;;;;anim;;;;psych_ambiguous, EXP_anim_proxy;psych?;
NZZ_1996_08_16_a126_seg3_s19;8;;;x;;;;;;;;;;;;;;;ambiguous;;;;idiomatic,EXP-related_object;?;
NZZ_1996_08_17_a115_seg3_s6;20;;x;x;;;;;;;;;;;;;;;anim_proxy;;;;psych_ambiguous;psych? (Markt as metonymic_EXP then);
NZZ_1996_08_20_a21_seg6_s14;26;;;;;x;;;;;;;;;;;;;;wegen;;;;;
NZZ_1996_08_30_a133_seg3_s10;16;;;;;;;;;x;;;;;;;;;;durch;;;;anim and inanim in coordination in durch-PP;
NZZ_1996_02_12_a22_seg6_s1;37;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy, ambiguous, psych_ambiguous;psych? Ambiguous? EXP_anim_proxy?;
NZZ_1996_03_14_a194_seg4_s4;22;;x;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1996_03_16_a222_seg7_s5;17;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C;;
NZZ_1996_11_01_a36_seg4_s1;15;;;;;;x;;;;;;;;;;;;;durch;;;metonymic_EXP;EXP_anim_proxy?, inanim durch-PP;
NZZ_1996_11_02_a46_seg9_s3;4;;;;;x;;;;;;;;;;;;;;;;;collocation;emotional aufgewühlt;
NZZ_1996_11_22_a57_seg3_s7;42;;;x;;;;;;;;;;;;;;;inanim;wegen;;;;PA;
NZZ_1996_10_23_a44_seg11_s8;36;;;x;;;;;;;;;;;;;;;inanim;;;;metonymic_EXP;Öffentlichkeit;
NZZ_1996_09_05_a15_seg3_s4;17;;x;;;;x;;;;;;;;;;;;;von;;;psych_ambiguous;psych?;
NZZ_1996_09_09_a53_seg5_s6;21;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;EXP_anim_proxy?;
NZZ_1997_08_15_a66_seg2_s3;10;;x;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1997_08_26_a19_seg10_s2;23;;;;;;x;;;;;;;;;;;;;durch;;;metonymic_EXP;Öffentlichkeit, inanim durch-PP, interesting temporal modification;
NZZ_1997_01_28_a31_seg3_s4;12;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1997_07_16_a19_seg4_s2;83;;;x;;;;;;;;;;;;;;;inanim;;;;;Bevölkerung;
NZZ_1997_07_21_a84_seg3_s1;14;;x;x;;;;;;;;;;;;;;;anim;;x;;;;
NZZ_1997_07_22_a16_seg4_s3;18;;;x;;;;;;;;;;;;;;;inanim;;;;;Bevölkerung;
NZZ_1997_05_15_a12_seg4_s4;19;;;;;;x;;;;;;;;;;;;;durch;;;EXP_anim_proxy;inanim durch-PP;
NZZ_1997_05_21_a68_seg3_s3;11;;x;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1997_03_15_a15_seg6_s19;12;;x;;;x;;;;;;;;;;;;;;von;;;;;
NZZ_1997_11_12_a69_seg5_s1;10;;;x;;;;;;;;;;;;;;;inanim;;;;;Bevölkerung;
NZZ_1997_11_19_a43_seg10_s10;19;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_11_20_a150_seg8_s17;16;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_11_22_a67_seg7_s7;11;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_10_09_a23_seg4_s2;22;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;;
NZZ_1997_10_14_a172_seg6_s5;15;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1997_10_15_a73_seg3_s1;34;;x;x;;;;;;;;;;;;;;;inanim;;;;psych_ambiguous, EXP_anim_proxy;psych? als-PP;
NZZ_1997_09_02_a53_seg3_s1;44;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object;;
NZZ_1997_09_26_a84_seg6_s4;14;;;x;;;;;;;;;;;;;;;inanim;;;;fragment, EXP-related_object;;
NZZ_1998_08_03_a36_seg4_s22;12;;;;;x;;;;;;;;;;;;;;von;;;;inanim von-PP;
NZZ_1998_12_05_a244_seg4_s3;9;;;;;;;;;;x;;;;;;;;;;;;EXP_anim_proxy;Who is aufgewühlt here?;
NZZ_1998_12_16_a134_seg4_s2;5;x;;;;;;;;;;;;;;;;;;;;;fragment;headline?;
NZZ_1998_12_24_a222_seg9_s13;8;;x;;;;x;;;;;;;;;;;;;von;;;idiomatic;metaphoric;
NZZ_1998_01_31_a36_seg10_s3;17;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_01_03_a218_seg7_s17;38;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_01_17_a196_seg3_s10;6;;;;x;;;;;;;;;;;;;;inanim;;x;;;Inanim control, vermögen;
NZZ_1998_01_24_a234_seg11_s21;20;;;x;;;;;;;;;;;;;;;anim;;x;;;control in nominal context, anim because of control?, generic EXP;
NZZ_1998_06_05_a167_seg3_s2;30;;;x;;;;;;;;;;;;;;;inanim;;;;ungrammatical;;
NZZ_1998_06_10_a200_seg2_s10;22;;x;;;;x;;;;;;;;;;;;;;;;;;
NZZ_1998_06_20_a165_seg2_s3;18;;x;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_06_23_a40_seg8_s1;31;;;x;;;;;;;;;;;;;;;inanim;;;;;Volk;
NZZ_1998_05_27_a170_seg3_s4;8;;;;;;x;;;;;;;;;;;;;;;;ungrammatical,EXP-related_object;;
NZZ_1998_03_21_a256_seg21_s1;9;;;;;;;;;;x;;;;;;;;;von;;;EXP-related_object;inanim von-PP (psych-noun!);
NZZ_1998_10_17_a121_seg8_s2;38;;;;;x;;;;;;;;;;;;;;von;;;metonymic_EXP, psych_ambiguous;psych? Inanim von-PP;
NZZ_1998_10_19_a153_seg3_s21;21;;;;;x;;;;;;;;;;;;;;durch;;;;inanim durch-PP;
NZZ_1998_10_27_a9_seg7_s6;8;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;EXP_anim_proxy?;
NZZ_1998_10_29_a25_seg5_s1;23;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;EXP_anim_proxy?;
NZZ_1998_09_02_a137_seg6_s4;13;;x;;;;x;;;;;;;;;;;;;von;;;;;
NZZ_1998_09_07_a15_seg9_s7;21;;x;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1998_09_12_a214_seg19_s4;6;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_09_24_a23_seg9_s13;24;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object;was an Gefühlen belongs together;
NZZ_1999_08_20_a212_seg2_s24;14;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_08_27_a242_seg2_s1;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_08_28_a187_seg3_s3;21;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1999_12_21_a163_seg3_s31;10;;x;x;;;;;;;;;;;;;;;inanim;;;;;(metaphoric) psych?;
NZZ_1999_02_05_a43_seg3_s1;25;;;x;;;;;;;;;;;;;;;inanim;;;;metonymic_EXP, STM_coordination;EXP_anim_proxy?, interesting temporal modification;
NZZ_1999_02_12_a151_seg4_s23;12;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_01_12_a3_seg8_s8;10;;;;;;;;;;;;x;;;;;;;;;;EXP_anim_proxy;;
NZZ_1999_01_15_a78_seg5_s1;16;;x;x;;;;;;;;;;;;;;;inanim;;;;psych_ambiguous;metaphoric;
NZZ_1999_07_22_a1_seg6_s5;11;;;x;;;;;;;;;;;;;;;inanim;;;;metonymic_EXP;EXP_anim_proxy?;
NZZ_1999_06_09_a119_seg4_s4;23;;x;;;;x;;;;;;;;;;;;;von;;;psych_ambiguous;;
NZZ_1999_06_12_a229_seg4_s15;2;;x;x;;;;;;;;;;;;;;;ambiguous;;;;;probably inanim;
NZZ_1999_05_14_a87_seg4_s6;45;;;x;;;;;;;;;;;;;;;anim;mit;;;EXP_anim_proxy;It seems that what the writer wanted to communicate is the opposite of the meaning of this sentence;
NZZ_1999_04_30_a291_seg8_s23;7;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1999_03_16_a156_seg3_s12;10;;;x;;;;;;;;;;;;;;;anim;mit;x;;;Obviously normal transitive usage with a real anaphor. Reciprocal? Anim because of control;
NZZ_1999_11_13_a216_seg4_s16;43;;;x;;;;;;;;;;;;;;;inanim;;;;STM_coordination;;
NZZ_1999_10_06_a145_seg3_s6;66;;;;;;;;;;;;;;;;;x;;;;;;If the psych reading were different from the non-psych one, there should be a zeugma effect here!;
NZZ_1999_09_25_a2_seg8_s1;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
