NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1996_12_05_a184_seg3_s2;17;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_12_09_a85_seg7_s4;11;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_12_27_a125_seg4_s13;7;;;;;;x;;;;;;;;;;;;;;;;fragment;;passive of agentive reading
NZZ_1996_02_01_a177_seg26_s18;6;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_02_05_a143_seg3_s3;16;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;;probably the ice hockey club is the experiencer here
NZZ_1996_02_06_a123_seg3_s26;35;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_02_07_a171_seg7_s1;38;;;;;;;;x;;;;;;;;;;;;;;utterance_reading;;indirect quotation
NZZ_1996_02_09_a172_seg2_s35;58;;;x;;;;;;;;;;;;;;;anim;;x;;;;adjunct control, agentive
NZZ_1996_02_20_a163_seg2_s7;7;;;x;;;;;;;;;;;;;;;propositional;an;;;;;
NZZ_1996_01_30_a131_seg3_s6;21;;;x;;;;;;;;;;;;;;;anim;;;;title;;agentive
NZZ_1996_01_30_a131_seg3_s20;9;x;;;;;;;;;;;;;;;;;;;;;title, duplicate;;agentive
NZZ_1996_01_30_a163_seg23_s6;14;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_07_02_a134_seg3_s10;10;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_07_30_a58_seg3_s12;18;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;agentive
NZZ_1996_03_11_a155_seg3_s27;12;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1996_03_26_a26_seg6_s3;9;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1996_11_22_a128_seg3_s6;17;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_11_28_a62_seg16_s6;1;;;;;;;;x;;;;;;;;;;;über;;;fragment;;
NZZ_1996_10_21_a156_seg10_s6;25;;;;;;;;x;;;;;;;;;;;wegen;;;;;
NZZ_1996_10_23_a173_seg3_s11;28;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_09_05_a126_seg3_s5;32;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1996_09_12_a193_seg3_s29;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1996_09_23_a134_seg3_s24;5;;;x;;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1996_09_23_a134_seg3_s25;5;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1996_09_24_a145_seg13_s3;2;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_04_14_a142_seg3_s6;16;;;;;;;;x;;;;;;;;;;;über;x;;;;control in nominal context
NZZ_1997_08_02_a59_seg8_s21;13;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_08_09_a161_seg4_s18;12;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1997_08_26_a8_seg6_s1;26;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_08_27_a181_seg8_s10;20;;;x;;;;;;;;;;;;;;;anim;;;;;;agentive
NZZ_1997_12_19_a45_seg40_s7;2;;;;;;;;x;;;;;;;;;;;über;;;;;Kreise
NZZ_1997_12_27_a143_seg23_s1;4;;;;;;;;x;;;;;;;;;;;;;;title, idiomatic;;imperative
NZZ_1997_02_11_a159_seg5_s21;10;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_02_12_a169_seg10_s17;19;;;;x;;;;;;;;;;;;;;inanim;;;;ungrammatical;;
NZZ_1997_02_22_a30_seg10_s2;8;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1997_02_24_a79_seg5_s5;8;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_01_18_a206_seg11_s14;31;;;;;;;;x;;;;;;;;;;;;;x;;;
NZZ_1997_01_27_a25_seg2_s6;9;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_07_02_a183_seg3_s6;37;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_07_05_a119_seg6_s23;11;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_07_07_a141_seg3_s13;2;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1997_07_25_a45_seg3_s11;36;;;x;;;;;;;;;;;;;;;ambiguous;an;;;;;generic EXP
NZZ_1997_06_05_a191_seg6_s15;21;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_06_14_a202_seg3_s9;29;;;;;;;;x;;;;;;;;;;;;;;utterance_reading;;
NZZ_1997_05_05_a144_seg3_s8;17;;;;;;;;x;;;;;;;;;;;;;x;;;
NZZ_1997_05_05_a144_seg3_s22;3;;;;;;;;x;;;;;;;;;;;über;;;metonymic_EXP;;Stadt
NZZ_1997_05_24_a218_seg9_s10;2;;;x;;;;;;;;;;;;;;;propositional;;;;;;es + wenn
NZZ_1997_03_14_a184_seg3_s2;16;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_11_08_a222_seg3_s2;7;;;;;;;;x;;;;;;;;;;;;;;;;weil
NZZ_1997_11_15_a189_seg6_s10;7;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_11_22_a231_seg3_s12;2;;;;;;;;x;;;;;;;;;;;über;;;;;weil
NZZ_1997_10_11_a176_seg6_s5;15;;;x;;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1997_10_22_a86_seg5_s1;18;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;interesting event structure
NZZ_1997_09_03_a134_seg27_s18;4;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1997_09_04_a124_seg3_s2;8;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1997_09_05_a177_seg5_s6;5;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1997_09_06_a160_seg9_s4;3;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1997_09_27_a111_seg6_s8;24;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_04_06_a127_seg4_s10;33;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1998_04_06_a136_seg4_s12;12;;;;;;;;x;;;;;;;;;;;;;;utterance_reading;;indirect quotation
NZZ_1998_04_11_a226_seg3_s6;36;;;;;;;;x;;;;;;;;;;;;;;utterance_reading;;
NZZ_1998_08_14_a207_seg2_s1;17;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_08_15_a108_seg15_s1;5;;;x;;;;;;;;;;;;;;;ambiguous;;;;EXP_anim_proxy;;probably Schweizerische Nationalbank, the Swiss central bank
NZZ_1998_08_21_a231_seg3_s1;4;;;x;;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1998_12_10_a204_seg50_s16;1;;;;;;;;x;;;;;;;;;;;über;;;fragment;;
NZZ_1998_12_30_a136_seg2_s2;14;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_02_11_a10_seg8_s2;21;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_02_20_a20_seg1_s1;4;;;x;;;;;;;;;;;;;;;inanim;;;;headline, ellipsis;;
NZZ_1998_01_05_a122_seg2_s15;4;;;x;;;;;;;;;;;;;;;propositional;;;;EXP_anim_proxy;;
NZZ_1998_01_07_a128_seg6_s11;10;;;x;;;;;;;;;;;;;;;anim;;;;EXP_anim_proxy;;
NZZ_1998_01_07_a169_seg3_s20;2;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1998_01_17_a205_seg3_s27;55;;;x;;;;;;;;;;;;;;;anim;;;;;;instrumental?
NZZ_1998_01_22_a28_seg9_s5;8;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1998_01_24_a239_seg3_s16;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1998_07_01_a196_seg3_s8;42;;;;;;;;x;;;;;;;;;;;;;;;;Welt
NZZ_1998_07_03_a238_seg6_s6;16;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_07_04_a257_seg6_s13;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_06_09_a51_seg2_s5;7;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_06_12_a46_seg4_s11;39;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1998_05_11_a162_seg5_s11;10;;;;;;;;x;;;;;;;;;;;;;;utterance_reading;;
NZZ_1998_05_25_a61_seg2_s1;2;;;;;;;;x;;;;;;;;;;;über;;;headline;;
NZZ_1998_05_29_a232_seg10_s10;12;;;x;;;;;;;;;;;;;;;inanim;an;;;STM_coordination;;
NZZ_1998_03_28_a22_seg10_s4;7;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_11_02_a118_seg3_s13;26;;;;;;;;x;;;;;;;;;;;;;x;EXP_anim_proxy;;
NZZ_1998_11_06_a200_seg3_s11;22;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1998_11_09_a114_seg12_s3;2;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_11_19_a247_seg5_s4;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1998_11_28_a223_seg3_s12;3;;;;;;;;x;;;;;;;;;;;;;x;;;
NZZ_1998_10_02_a105_seg3_s2;12;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_10_02_a189_seg11_s2;11;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1998_10_02_a219_seg4_s8;3;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1998_10_08_a190_seg7_s7;11;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_10_14_a143_seg2_s5;12;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_09_12_a20_seg7_s13;28;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1998_09_18_a18_seg8_s4;47;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_09_29_a144_seg3_s21;30;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_04_10_a250_seg3_s14;12;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_04_17_a168_seg9_s12;4;x;;;;;;;;;;;;;;;;;;;;;title, fragment, duplicate;;
NZZ_1999_08_03_a32_seg8_s17;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_08_07_a29_seg8_s5;20;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_08_12_a188_seg4_s12;38;;;;;;;;x;;;;;;;;;;;;;;;;wenn
NZZ_1999_08_13_a204_seg2_s6;2;;;;;;;;x;;;;;;;;;;;;;;;;
NZZ_1999_08_21_a159_seg3_s11;31;;;;x;;;;;;;;;;;;;;inanim;als;;;;;
NZZ_1999_12_03_a27_seg13_s3;3;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_12_11_a288_seg4_s13;2;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_12_22_a196_seg5_s3;33;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_02_01_a113_seg21_s14;8;;;x;;;;;;;;;;;;;;;anim;;;;title, fragment;;agentive
NZZ_1999_02_02_a25_seg5_s2;2;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb;;
NZZ_1999_01_08_a14_seg4_s19;18;;;x;;;;;;;;;;;;;;;anim;;x;;pronominal_adverb;instrumental, vermögen;
NZZ_1999_07_06_a29_seg3_s6;9;;;;;;;;x;;;;;;;;;;;über;;;EXP_anim_proxy;;
NZZ_1999_07_07_a217_seg6_s7;2;;;x;;;;;;;;;;;;;;;propositional;;;;non-phoric_es;;
NZZ_1999_07_19_a131_seg3_s4;22;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_07_24_a178_seg3_s21;21;;;x;;;;;;;;;;;;;;;anim;;;;EXP_anim_proxy;instrumental?;agentive
NZZ_1999_07_24_a211_seg3_s3;28;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1999_07_27_a162_seg4_s1;7;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_07_28_a178_seg3_s21;11;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_06_01_a137_seg3_s2;36;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_06_11_a157_seg10_s14;5;;;x;;;;;;;;;;;;;;;anim;durch;;;reciprocal, STM_coordination;;
NZZ_1999_06_12_a254_seg3_s30;23;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1999_06_24_a5_seg13_s1;10;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_06_24_a47_seg5_s1;14;;;;;;;;x;;;;;;;;;;;;;;ambiguous;transitive refl possible;
NZZ_1999_06_24_a47_seg17_s6;13;;;x;;;;;;;;;;;;;;;anim;mit;;;;instrumental;
NZZ_1999_06_28_a147_seg3_s5;21;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1999_03_01_a141_seg7_s15;17;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_03_11_a216_seg6_s15;10;;;;;;;;x;;;;;;;;;;;;;;ambiguous;transitive refl possible;
NZZ_1999_03_15_a165_seg3_s4;4;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_03_16_a278_seg6_s8;19;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_11_06_a31_seg6_s13;9;;;x;;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_11_20_a234_seg13_s1;9;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_11_23_a191_seg3_s12;10;;;;;;;;x;;;;;;;;;;;;;;utterance_reading;;
NZZ_1999_11_24_a33_seg8_s3;19;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_11_29_a42_seg2_s4;23;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_10_11_a88_seg7_s32;31;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;
NZZ_1999_10_14_a150_seg4_s5;20;;;;;;;;x;;;;;;;;;;;über;;;;;
NZZ_1999_10_14_a151_seg4_s2;15;;;;;;x;;;;;;;;;;;;;;;;EXP_anim_proxy;instrumental?;
NZZ_1999_10_21_a199_seg4_s5;10;;;x;;;;;;;;;;;;;;;inanim;;;;EXP_anim_proxy;;
NZZ_1999_10_26_a52_seg10_s4;50;;;;;;;;x;;;;;;;;;;;über;;;EXP_anim_proxy;;
NZZ_1999_09_06_a143_seg4_s7;4;;;;;;;;x;;;;;;;;;;;über;;;pronominal_adverb, EXP_coordination;;Schickeria, Prominenz
NZZ_1999_09_07_a224_seg6_s3;4;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1999_09_11_a211_seg3_s12;7;;;x;;;;;;;;;;;;;;;inanim;;;;PCN-C;;
